"date_site","date","sites","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location","date_orig","month","day","year","ext_95","ext_max","ext_95_day","ext_max_day","aci","ndsi","aci_nt","ndsi_nt","aci_day","ndsi_day","sc_count","amgo_n","amro_n","blja_n","cach_n","cawr_n","noca_n","rewo_n","tuti_n","amgo_asr","amro_asr","blja_asr","cach_asr","cawr_asr","noca_asr","rewo_asr","tuti_asr","amgo_morn","amro_morn","blja_morn","cach_morn","cawr_morn","noca_morn","rewo_morn","tuti_morn","amgo_mid","amro_mid","blja_mid","cach_mid","cawr_mid","noca_mid","rewo_mid","tuti_mid","amgo_eve","amro_eve","blja_eve","cach_eve","cawr_eve","noca_eve","rewo_eve","tuti_eve","amgo_n_1","amro_n_1","blja_n_1","cach_n_1","cawr_n_1","noca_n_1","rewo_n_1","tuti_n_1","amgo_asr_1","amro_asr_1","blja_asr_1","cach_asr_1","cawr_asr_1","noca_asr_1","rewo_asr_1","tuti_asr_1","amgo_morn_1","amro_morn_1","blja_morn_1","cach_morn_1","cawr_morn_1","noca_morn_1","rewo_morn_1","tuti_morn_1","amgo_mid_1","amro_mid_1","blja_mid_1","cach_mid_1","cawr_mid_1","noca_mid_1","rewo_mid_1","tuti_mid_1","amgo_eve_1","amro_eve_1","blja_eve_1","cach_eve_1","cawr_eve_1","noca_eve_1","rewo_eve_1","tuti_eve_1","vpd_kPa","ext_fact","ext_day_fact","ext_vpd","ext_day_vpd","ext_wbt","ext_day_wbt","loc_hab"
"2024-06-26_Back_LGB1",2024-06-26,"Back_LGB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"open","urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urban open"
"2024-06-26_Classroom_SMC7",2024-06-26,"Classroom_SMC7",33.5555555555556,23.8888888888889,37.3388888888889,75.3,33.7777777777778,24.1111111111111,37.7222222222222,75.7,29.7783950617284,22.6666666666667,32.270987654321,56.0688888888889,23.5805555555556,20.3277777777778,24.3277777777778,44.39,"forest","urban","2024-06-26",6,26,2024,0,0,1,1,153.208325661397,-0.282461591758509,151.728741501206,-0.208616119281802,153.948117741493,-0.319384327996863,36,0,11,5,1,34,306,2,8,0,9,5,1,11,246,2,8,0,3,2,0,13,88,2,5,0,4,3,1,5,125,0,0,0,2,0,0,1,54,0,3,0,5,17,2,102,499,1,7,0,5,17,2,81,444,1,7,0,0,1,0,21,96,0,6,0,1,12,2,18,272,0,1,0,4,4,0,42,84,1,0,1.8483433810531,"not extreme","extreme","not extreme","extreme high vpd","not extreme","extreme","urban forest"
"2024-06-26_Forest2_SLF2",2024-06-26,"Forest2_SLF2",33.1416666666667,25.45,39.45,80.31,33.5555555555556,25.8888888888889,40.3888888888889,80.9,29.5635802469136,23.8567901234568,33.4067901234568,63.4422222222222,23.6611111111111,21.1861111111111,24.6861111111111,53.19,"forest","urban","2024-06-26",6,26,2024,0,0,1,1,155.122029253926,0.443811786292677,155.762885158034,0.379893434226684,154.801601301871,0.475770962325674,36,9,1,17,15,91,233,0,27,9,0,17,15,33,146,0,27,4,0,14,9,36,75,0,3,4,0,3,6,5,48,0,21,1,0,0,0,0,34,0,3,7,0,7,2,131,226,0,20,7,0,7,2,118,145,0,20,0,0,0,0,30,79,0,9,4,0,3,2,34,67,0,5,3,0,4,0,58,21,0,6,1.51921259733045,"not extreme","extreme","not extreme","extreme high vpd","not extreme","extreme","urban forest"
"2024-06-26_Forest3_SLR3",2024-06-26,"Forest3_SLR3",33.7777777777778,25.3888888888889,39.5611111111111,83.1,34.6111111111111,25.7222222222222,40.7777777777778,83.5,29.4481481481481,23.7895061728395,33.2148148148148,64.2066666666667,23.1055555555556,21,24.1611111111111,50.49,"forest","urban","2024-06-26",6,26,2024,0,1,1,1,158.695633314227,0.473342510573574,158.573768958146,0.602468533459072,158.756565492268,0.408779499130824,36,2,30,49,35,18,141,2,4,2,26,49,32,16,136,2,4,1,4,42,19,9,71,0,4,0,12,7,16,4,18,1,0,1,13,0,0,5,50,1,0,3,5,65,1,61,178,2,0,3,2,65,1,56,153,2,0,1,1,4,0,0,73,0,0,2,1,44,1,19,59,0,0,0,1,17,0,37,28,2,0,1.47757952577842,"not extreme","extreme","not extreme","extreme high vpd","not extreme","extreme","urban forest"
"2024-06-26_MuddyCreek_MC1",2024-06-26,"MuddyCreek_MC1",31.975,26.7222222222222,39.3888888888889,94.255,32.1111111111111,26.8888888888889,40.6111111111111,94.8,28.4166666666667,24.7456790123457,33.2876543209877,75.3133333333333,21.55,20.8777777777778,22.6,61.835,"forest","exurban","2024-06-26",6,26,2024,0,0,1,1,152.681897427457,0.238990705367428,153.324049828427,0.789234746901949,152.360821226971,-0.0361313153998324,36,1,1,0,10,9,35,0,0,1,1,0,10,9,33,0,0,0,0,0,10,0,2,0,0,0,1,0,0,5,16,0,0,1,0,0,0,4,15,0,0,0,0,0,0,5,87,1,0,0,0,0,0,5,86,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,43,1,0,0.960011154011696,"not extreme","extreme","not extreme","extreme","not extreme","extreme high wbt","exurban forest"
"2024-06-26_NEON002_N2",2024-06-26,"NEON002_N2",32.1111111111111,26.3888888888889,39.2222222222222,92.61,32.5555555555556,26.7777777777778,40.2222222222222,93,28.1043209876543,24.4259259259259,32.6123456790123,75.3344444444444,21.2111111111111,20.3777777777778,22.1,60.935,"forest","exurban","2024-06-26",6,26,2024,0,0,1,1,153.639339192801,0.616976768758867,153.497484137296,0.646183725603623,153.710266720554,0.602373290336489,36,1,1,17,49,1,116,1,17,1,1,12,49,1,90,1,17,0,0,5,25,0,30,0,4,1,0,0,24,1,31,0,10,0,1,12,0,0,38,1,3,0,2,4,7,4,49,0,31,0,2,4,7,4,41,0,31,0,0,0,0,0,11,0,11,0,0,1,7,3,23,0,20,0,2,3,0,1,7,0,0,0.941915819354606,"not extreme","extreme","not extreme","extreme","not extreme","extreme high wbt","exurban forest"
"2024-06-26_NEON007_N7",2024-06-26,"NEON007_N7",34.3083333333333,25.6722222222222,40.6222222222222,75.345,34.6666666666667,26,41.1111111111111,85.3,30.8561728395062,23.9623456790123,34.9203703703704,57.6233333333333,25.1444444444444,21.7472222222222,26.35,49.045,"open","exurban","2024-06-26",6,26,2024,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89653229139755,"not extreme","extreme","not extreme","extreme high vpd","not extreme","extreme","exurban open"
"2024-06-26_NEON008_N8",2024-06-26,"NEON008_N8",33.8388888888889,25.2527777777778,39.3388888888889,71.24,34.3333333333333,25.7222222222222,40.7222222222222,77,30.5438271604938,23.5574074074074,34.1043209876543,56.6633333333333,25.0888888888889,21.1861111111111,26.0222222222222,48.335,"open","exurban","2024-06-26",6,26,2024,0,0,1,1,156.044124049542,0.688513608181137,161.027435901786,0.760635681130868,153.552468123421,0.652452571706272,36,6,0,0,0,26,0,0,5,6,0,0,0,26,0,0,5,0,0,0,0,4,0,0,3,2,0,0,0,4,0,0,1,4,0,0,0,18,0,0,1,6,0,0,0,36,6,0,8,6,0,0,0,36,6,0,8,0,0,0,0,3,0,0,3,6,0,0,0,14,1,0,3,0,0,0,0,19,5,0,2,1.90518619614979,"not extreme","extreme","not extreme","extreme high vpd","not extreme","extreme","exurban open"
"2024-06-26_NEON009_N9",2024-06-26,"NEON009_N9",31.5305555555556,26.0611111111111,38.2527777777778,86.41,31.8333333333333,26.2222222222222,38.7777777777778,87.7,27.9864197530864,24.0722222222222,31.9950617283951,73.2455555555556,22.3472222222222,20.6611111111111,23.3277777777778,62.615,"forest","exurban","2024-06-26",6,26,2024,0,0,1,1,152.66112303503,-0.449882834448345,153.422640125313,-0.0805284599661187,152.280364489889,-0.634560021689458,36,4,0,0,2,28,35,1,10,4,0,0,2,26,23,1,10,0,0,0,0,11,9,0,0,0,0,0,2,11,6,0,10,4,0,0,0,6,15,1,0,0,2,0,0,53,24,0,5,0,2,0,0,48,23,0,5,0,0,0,0,23,2,0,0,0,1,0,0,20,7,0,5,0,1,0,0,10,14,0,0,1.01468940138014,"not extreme","extreme","not extreme","extreme","not extreme","extreme high wbt","exurban forest"
"2024-06-26_NEON017_N17",2024-06-26,"NEON017_N17",31.8083333333333,25.7222222222222,37.6111111111111,84.955,31.9444444444444,25.8888888888889,38.5,85.3,28.6351851851852,23.9777777777778,32.5339506172839,69.1022222222222,23.025,21.1611111111111,24.1,58.18,"forest","exurban","2024-06-26",6,26,2024,0,0,1,1,154.715340194407,0.665667853818468,155.03872004684,0.831479062490681,154.553650268191,0.582762249482361,36,0,2,5,6,23,48,0,8,0,2,5,6,23,46,0,7,0,0,0,0,0,14,0,2,0,0,0,6,19,14,0,6,0,2,5,0,4,20,0,0,0,1,4,0,2,34,1,4,0,1,4,0,2,14,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,1,0,0,2,11,1,0,1.21689168888992,"not extreme","extreme","not extreme","extreme","not extreme","extreme","exurban forest"
"2024-06-26_NEON018_N18",2024-06-26,"NEON018_N18",33.9194444444444,25.45,39.7527777777778,79.865,34.8888888888889,26,42.1111111111111,81.1,30.5092592592593,23.8462962962963,34.4327160493827,58.6411111111111,23.5888888888889,21.125,24.5527777777778,50.09,"open","exurban","2024-06-26",6,26,2024,0,1,1,1,160.517548666554,0.402905903788345,162.034960851475,0.530525659750107,159.758842574094,0.339096025807464,36,2,4,4,2,87,55,5,18,2,4,4,2,71,46,5,14,1,0,0,2,47,15,4,15,1,0,4,0,31,12,0,2,0,4,0,0,2,19,1,1,5,1,23,1,60,74,3,4,4,1,20,1,41,74,3,4,3,0,2,0,24,39,2,0,2,0,11,1,17,11,1,2,0,1,9,0,12,24,0,2,1.81464556982827,"not extreme","extreme","not extreme","extreme high vpd","not extreme","extreme","exurban open"
"2024-06-26_NEON019_N19",2024-06-26,"NEON019_N19",31.5305555555556,26.8388888888889,39.1111111111111,90.81,32.2777777777778,27.5,41.7777777777778,91.2,27.6827160493827,24.8679012345679,32.5469135802469,80.3055555555556,22.6111111111111,21.3277777777778,23.7777777777778,68.27,"forest","exurban","2024-06-26",6,26,2024,0,0,1,1,155.623000717578,0.679786186045695,156.149376548394,0.696217962014908,155.35981280217,0.671570298061088,36,0,29,0,3,3,46,0,9,0,29,0,3,3,45,0,9,0,0,0,2,0,4,0,7,0,9,0,1,3,41,0,2,0,20,0,0,0,1,0,0,0,21,0,0,12,35,0,2,0,21,0,0,12,31,0,2,0,0,0,0,1,2,0,2,0,7,0,0,0,18,0,0,0,14,0,0,11,11,0,0,0.733807791207322,"not extreme","extreme","not extreme","extreme","not extreme","extreme high wbt","exurban forest"
"2024-06-26_Open_SMO9",2024-06-26,"Open_SMO9",35.3694444444444,23.7777777777778,39.1111111111111,71,36.1111111111111,24.2222222222222,40.2777777777778,71.4,31.3882716049383,22.5777777777778,33.7308641975309,48.8044444444444,24.1361111111111,20.3277777777778,24.7222222222222,36.945,"open","urban","2024-06-26",6,26,2024,1,1,1,1,157.959478406393,-0.184461166541651,167.449974715586,-0.0670814713907651,153.214230251796,-0.243151014117093,36,6,28,16,0,11,68,0,19,6,19,15,0,8,27,0,17,1,2,1,0,9,37,0,19,3,14,10,0,0,7,0,0,2,3,4,0,1,7,0,0,6,26,7,0,16,118,2,2,1,17,7,0,11,43,2,1,5,14,0,0,1,35,1,1,1,0,7,0,3,15,0,1,0,3,0,0,7,11,1,0,2.3617283184129,"extreme","extreme","extreme high vpd","extreme high vpd","extreme","extreme","urban open"
"2024-06-26_Open1_SLO1",2024-06-26,"Open1_SLO1",36.2777777777778,26,42.3888888888889,83.3,37.1111111111111,26.3888888888889,44.3888888888889,87,31.6308539944904,24.3613406795225,36.2580348943985,56.701652892562,23.2222222222222,21.2222222222222,24.3888888888889,42.7,"open","urban","2024-06-26",6,26,2024,1,1,1,1,159.468021600733,0.238935983035199,164.115152420956,0.556941627890825,157.144456190622,0.0799331606073866,36,70,1,18,1,7,136,1,0,70,1,18,0,7,106,1,0,28,0,2,0,6,42,1,0,1,0,16,0,1,69,0,0,41,1,0,0,0,9,0,0,21,21,18,1,8,77,0,2,13,8,18,1,8,76,0,2,9,1,17,1,0,17,0,0,10,2,1,0,8,40,0,2,2,5,0,0,0,19,0,0,2.0251326476854,"extreme","extreme","extreme high vpd","extreme high vpd","extreme","extreme","urban open"
"2024-06-26_Overlook_SMO6",2024-06-26,"Overlook_SMO6",36.1222222222222,24.5,40.6527777777778,72.865,37.1111111111111,25,42.2777777777778,73.2,31.4549382716049,22.808024691358,34.1086419753086,49.7533333333333,23.9694444444444,20.3777777777778,24.6,37.115,"open","urban","2024-06-26",6,26,2024,1,1,1,1,154.6610386568,-0.124882891779515,161.256556192919,0.143064650224271,151.363279888741,-0.258856662781408,36,6,4,12,2,79,242,6,4,5,2,12,0,68,226,6,1,3,0,12,1,56,87,0,0,2,0,0,0,14,120,0,1,1,2,0,0,9,31,6,0,9,4,0,0,122,109,1,1,9,3,0,0,58,93,1,0,5,0,0,0,79,28,0,0,1,0,0,0,11,20,1,0,3,3,0,0,10,54,0,0,2.32675499203461,"extreme","extreme","extreme high vpd","extreme high vpd","extreme","extreme","urban open"
"2024-06-26_Pool_SMP11",2024-06-26,"Pool_SMP11",32.475,24.2222222222222,36.5611111111111,83.9,32.8333333333333,24.3888888888889,37,84.7,28.433950617284,23.0166666666667,31.2574074074074,64.7177777777778,22.4083333333333,20.4277777777778,23.3777777777778,49.235,"forest","urban","2024-06-26",6,26,2024,0,0,1,1,154.70895260911,-0.166094030961921,154.967386177821,0.0438192155256504,154.579735824755,-0.271050654205706,36,1,1,16,6,3,144,0,3,1,1,16,0,0,82,0,0,0,1,10,6,2,87,0,3,1,0,6,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1.37342822840476,"not extreme","extreme","not extreme","extreme high vpd","not extreme","extreme","urban forest"
"2024-06-26_SweetHope_SH4",2024-06-26,"SweetHope_SH4",34.7777777777778,24,39,75.3,35.7777777777778,24.3888888888889,40,75.6,30.7487654320988,22.429012345679,33.0438271604938,50.9588888888889,22.8888888888889,19.7222222222222,23.6111111111111,38.8,"open","urban","2024-06-26",6,26,2024,1,1,1,1,155.211719294589,-0.0438789174530676,160.56653130481,-0.122017106034292,152.534313289478,-0.00480982316245542,36,0,0,6,0,0,42,0,0,0,0,6,0,0,15,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,12,2,0,13,86,0,0,6,1,2,0,13,55,0,0,0,11,0,0,4,17,0,0,5,0,2,0,1,6,0,0,1,1,0,0,8,32,0,0,2.18137442148817,"extreme","extreme","extreme high vpd","extreme high vpd","extreme","extreme","urban open"
"2024-06-27_Back_LGB1",2024-06-27,"Back_LGB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"open","urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39,0,1,15,115,0,1,3,23,0,0,14,66,0,1,3,0,0,1,1,46,0,0,0,0,0,0,13,10,0,0,0,23,0,0,0,23,0,1,NA,NA,NA,NA,NA,NA,NA,"urban open"
"2024-06-27_Classroom_SMC7",2024-06-27,"Classroom_SMC7",28.9444444444444,21.2777777777778,29.3444444444444,100,29.1111111111111,21.7777777777778,30,100,25.4631710362047,20.5343320848939,26.101747815231,67.2741573033708,20.5444444444444,19.7444444444444,21.6111111111111,45.62,"forest","urban","2024-06-27",6,27,2024,0,0,0,0,155.835013189943,-0.19854263846498,154.560422537623,-0.0946623056606572,156.472308516102,-0.250482804867141,36,0,5,17,2,102,499,1,7,0,5,17,2,81,444,1,7,0,0,1,0,21,96,0,6,0,1,12,2,18,272,0,1,0,4,4,0,42,84,1,0,0,23,170,2,69,414,2,16,0,9,159,2,56,313,2,0,0,0,13,2,27,198,1,16,0,5,139,0,13,83,1,0,0,4,18,0,24,60,0,0,1.06987541404036,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-06-27_Forest2_SLF2",2024-06-27,"Forest2_SLF2",28.8638888888889,22.6111111111111,30.875,100,30.0555555555556,22.8888888888889,32.3888888888889,100,25.4796296296296,21.9024691358025,26.9222222222222,75.18,21.3333333333333,21.2222222222222,22.3888888888889,55.135,"forest","urban","2024-06-27",6,27,2024,0,0,0,0,157.367605190219,0.406583001205705,161.959464140918,0.246688877456077,155.071675714869,0.486530063080519,36,7,0,7,2,131,226,0,20,7,0,7,2,118,145,0,20,0,0,0,0,30,79,0,9,4,0,3,2,34,67,0,5,3,0,4,0,58,21,0,6,1,0,32,14,99,112,0,10,1,0,32,9,79,81,0,10,0,0,11,5,42,49,0,0,1,0,20,7,26,27,0,3,0,0,1,2,30,7,0,7,0.812210854905359,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-06-27_Forest3_SLR3",2024-06-27,"Forest3_SLR3",30.2888888888889,22.8388888888889,32.1722222222222,98.7,31.1111111111111,23.3888888888889,33.3888888888889,98.7,25.4283950617284,21.8993827160494,26.9197530864198,75.5377777777778,21.3833333333333,21.1611111111111,22.4388888888889,50.06,"forest","urban","2024-06-27",6,27,2024,0,0,0,0,162.141292555629,0.181449433755545,165.23189929306,0.285566356395174,160.595989186913,0.129390972435731,36,3,5,65,1,61,178,2,0,3,2,65,1,56,153,2,0,1,1,4,0,0,73,0,0,2,1,44,1,19,59,0,0,0,1,17,0,37,28,2,0,8,14,93,1,92,141,1,0,8,6,75,1,67,102,1,0,4,5,56,0,53,41,0,0,2,1,27,1,31,60,1,0,2,1,10,0,4,10,0,0,0.798069766941331,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-06-27_MuddyCreek_MC1",2024-06-27,"MuddyCreek_MC1",28.0055555555556,23.6111111111111,30.4972222222222,100,29.1111111111111,24.5,32.2222222222222,100,24.9222222222222,22.5586419753086,26.7808641975309,82.8411111111111,21.1361111111111,21.05,22.2222222222222,63.28,"forest","exurban","2024-06-27",6,27,2024,0,0,0,0,155.840849378059,0.423465297550516,161.413000057781,0.728279445903621,153.054774038198,0.271058223373964,36,0,0,0,0,5,87,1,0,0,0,0,0,5,86,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,43,1,0,0,0,11,3,6,106,2,0,0,0,0,3,4,106,1,0,0,0,11,0,6,14,1,0,0,0,0,3,0,40,1,0,0,0,0,0,0,52,0,0,0.543182052857996,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-06-27_NEON002_N2",2024-06-27,"NEON002_N2",27.5555555555556,23.8888888888889,30.45,100,27.9444444444444,24.5,31.2222222222222,100,24.1246913580247,22.6907407407407,26.0543209876543,89.4955555555556,20.575,20.6,21.6611111111111,66.66,"forest","exurban","2024-06-27",6,27,2024,0,0,0,0,158.995709742655,0.666693499766917,167.680161299351,0.493862653269781,154.653483964307,0.753108923015485,36,0,2,4,7,4,49,0,31,0,2,4,7,4,41,0,31,0,0,0,0,0,11,0,11,0,0,1,7,3,23,0,20,0,2,3,0,1,7,0,0,0,5,25,0,1,41,0,11,0,5,11,0,1,21,0,11,0,1,12,0,1,16,0,2,0,2,0,0,0,4,0,9,0,2,4,0,0,6,0,0,0.317033556532688,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-06-27_NEON007_N7",2024-06-27,"NEON007_N7",30.9194444444444,23.1111111111111,32.7777777777778,100,32.2777777777778,23.7777777777778,34.6111111111111,100,26.7827160493827,22.1327160493827,28.4456790123457,69.3533333333333,21.3583333333333,21.2222222222222,22.4388888888889,46.125,"open","exurban","2024-06-27",6,27,2024,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08319117780046,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-06-27_NEON008_N8",2024-06-27,"NEON008_N8",30.1472222222222,22.0111111111111,31.95,93.965,30.7777777777778,22.6111111111111,32.7777777777778,94.4,26.4253086419753,21.3043209876543,27.5444444444444,65.5611111111111,21.5805555555556,20.3277777777778,22.6,46.735,"open","exurban","2024-06-27",6,27,2024,0,0,0,0,157.142405973998,0.648421240911702,164.49602725215,0.506961263817142,153.465595334922,0.719151229458982,36,6,0,0,0,36,6,0,8,6,0,0,0,36,6,0,8,0,0,0,0,3,0,0,3,6,0,0,0,14,1,0,3,0,0,0,0,19,5,0,2,10,0,0,0,26,5,1,11,9,0,0,0,20,4,0,11,5,0,0,0,10,0,0,7,2,0,0,0,2,1,0,4,3,0,0,0,11,3,0,0,1.19186628508479,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-06-27_NEON009_N9",2024-06-27,"NEON009_N9",27.3694444444444,23.2222222222222,29.3888888888889,100,28.3333333333333,23.6111111111111,29.7222222222222,100,24.2061728395062,21.9845679012346,25.6796296296296,83.7177777777778,20.9694444444444,21,22.05,60.915,"forest","exurban","2024-06-27",6,27,2024,0,0,0,0,155.995024636584,-0.420645168244404,162.027147764092,0.089250896421066,152.97896307283,-0.675593200577138,36,0,2,0,0,53,24,0,5,0,2,0,0,48,23,0,5,0,0,0,0,23,2,0,0,0,1,0,0,20,7,0,5,0,1,0,0,10,14,0,0,0,2,0,3,19,33,4,0,0,0,0,3,19,30,4,0,0,0,0,0,14,4,1,0,0,0,0,3,2,7,3,0,0,0,0,0,3,19,0,0,0.493820213411985,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-06-27_NEON017_N17",2024-06-27,"NEON017_N17",27.3138888888889,23,29.2527777777778,100,27.5555555555556,23.6111111111111,30.2777777777778,100,24.5,22.2969135802469,26.112962962963,83.9422222222222,21.4138888888889,21.4388888888889,22.4388888888889,64.96,"forest","exurban","2024-06-27",6,27,2024,0,0,0,0,157.381296431808,0.761337779579611,161.256665181404,0.582110583942749,155.443612057009,0.850951377398042,36,0,1,4,0,2,34,1,4,0,1,4,0,2,14,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,1,0,0,2,11,1,0,2,0,0,1,17,0,0,4,2,0,0,1,17,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,17,0,0,4,0,0,0,0,0,0,0,0,0.495661993414913,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-06-27_NEON018_N18",2024-06-27,"NEON018_N18",30.6972222222222,23.3888888888889,32.875,100,31.7222222222222,23.8888888888889,35.5,100,26.691975308642,22.0567901234568,28.2808641975309,69.0411111111111,21.4444444444444,21.1611111111111,22.5,47.68,"open","exurban","2024-06-27",6,27,2024,0,0,0,0,160.112296695323,0.49796943948578,165.589017821324,0.158468446195896,157.373936132322,0.667719936130723,36,5,1,23,1,60,74,3,4,4,1,20,1,41,74,3,4,3,0,2,0,24,39,2,0,2,0,11,1,17,11,1,2,0,1,9,0,12,24,0,2,0,0,34,1,73,30,4,3,0,0,31,1,61,26,2,3,0,0,3,1,44,21,4,3,0,0,12,0,16,5,0,0,0,0,19,0,9,0,0,0,1.08839903910051,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-06-27_NEON019_N19",2024-06-27,"NEON019_N19",26.3333333333333,24.2777777777778,29.7638888888889,100,27.1111111111111,25,31.2222222222222,100,23.9592592592593,23.1302469135802,26.0561728395062,93.5944444444444,21.1111111111111,21.1111111111111,22.2222222222222,82.07,"forest","exurban","2024-06-27",6,27,2024,0,0,0,0,157.707007314634,0.690649118095437,163.711208697191,0.382683691489477,154.704906623356,0.844631831398416,36,0,21,0,0,12,35,0,2,0,21,0,0,12,31,0,2,0,0,0,0,1,2,0,2,0,7,0,0,0,18,0,0,0,14,0,0,11,11,0,0,0,30,4,2,9,72,0,29,0,24,2,2,9,51,0,29,0,5,4,2,0,27,0,5,0,9,0,0,4,15,0,21,0,12,0,0,5,19,0,3,0.191414358721478,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-06-27_Open_SMO9",2024-06-27,"Open_SMO9",31.7638888888889,21.6722222222222,32.2027777777778,100,33.3333333333333,22.2777777777778,35,100,27.1512345679012,20.5833333333333,27.8049382716049,59.0777777777778,20.4388888888889,19.5,21.4888888888889,37.09,"open","urban","2024-06-27",6,27,2024,0,0,0,0,155.961105133249,-0.270149073133516,163.408906279252,-0.0340499207545824,152.237204560248,-0.388198649322982,36,6,26,7,0,16,118,2,2,1,17,7,0,11,43,2,1,5,14,0,0,1,35,1,1,1,0,7,0,3,15,0,1,0,3,0,0,7,11,1,0,4,9,19,2,20,92,0,1,0,6,19,2,11,58,0,1,4,3,4,2,4,34,0,1,0,0,6,0,0,15,0,0,0,3,9,0,7,18,0,0,1.47803007950378,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
